"id","name","identifier","address","maps","date_joined","date_created","date_updated"
"6044","VALLE DE SANTIAGO 4","T2888","Leona Vicario 737, Lindavista, 38406 Valle de Santiago, Gto.","https://maps.app.goo.gl/YCpvkq6Q1dUX8c1X9","2025-04-08","2025-04-08 09:05:30.926962+00","2025-04-08 09:05:30.909416+00"
"6045","VALLE DE SANTIAGO 5","T3302","Aguamarina 4, Malpais, 38407 Valle de Santiago, Gto.","https://maps.app.goo.gl/7uqiNTZHLehtpwLK6","2025-04-08","2025-04-08 09:10:35.313363+00","2025-04-08 09:10:35.310324+00"
"6077","SLP PEDRO MONTOYA","T2876","Barrio de Santiago, 78049 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/TWiGDpxe1Sw4XNzL9","2025-04-08","2025-04-08 17:48:03.920325+00","2025-04-08 17:48:03.912579+00"
"6110","MCH JJ TABLADA","T2620","José Juan Tablada 614, Zona Sin Asignación de Nombre de Colonia, 58090 Morelia, Mich.","https://maps.app.goo.gl/vP813XcuUv9ASgj96","2025-04-08","2025-04-08 18:39:27.54221+00","2025-04-08 18:39:27.536274+00"
"6143","AGS TERRANOVA","T3529","Av La Espiga, Vista las Cumbres, 20174 Aguascalientes, Ags.","https://maps.app.goo.gl/FrbyxvJun81Pyxpj7","2025-04-08","2025-04-08 20:03:44.168774+00","2025-04-08 20:03:44.099279+00"
"6176","MCH TARIMBARO METROPOLIS","T2239","Metrópolis ll, 58880 Fraccionamiento Metrópolis II, Mich.","https://maps.app.goo.gl/TX8JHYf3HdFRvKQv5","2025-04-08","2025-04-08 21:52:17.186341+00","2025-04-08 21:52:17.15575+00"
"6209","MCH LA ALDEA","T2672","Av Miguel Hidalgo Sur 300, José Vasconcelos, 58300 La Aldea, Mich.","https://maps.app.goo.gl/4oFxwZn9xmWCcsxW9","2025-04-08","2025-04-08 21:55:18.477526+00","2025-04-08 21:55:18.441918+00"
"6242","MOR EL PORVENIR","T1758","Av Michoacán 520, El Porvenir, 58160 Morelia, Mich.","https://maps.app.goo.gl/9BSVLXUfZdqoD54t9","2025-04-10","2025-04-10 09:06:36.730289+00","2025-04-10 09:06:36.69228+00"
"6275","MOR TENENCIA MORELOS","T3088","C. Calandria 302, Pablo Galeana O las Galeras, 58341 Morelia, Mich.","https://maps.app.goo.gl/kzT7F4Yg7iax4sQc6","2025-04-10","2025-04-10 09:12:27.427938+00","2025-04-10 09:12:27.394534+00"
"6308","MOR LAZARO CARDENAS","T2361","Av Lázaro Cárdenas 1772, Chapultepec Sur, 58260 Morelia, Mich.","https://maps.app.goo.gl/nCo3TbKiKvWSYfeVA","2025-04-10","2025-04-10 09:20:17.150093+00","2025-04-10 09:20:17.143785+00"
"6341","MCH COPANDARO","T2453","Benito Juárez 51, Cuartel 1, 58870 Copándaro de Galeana, Mich.","https://maps.app.goo.gl/UNzAHXknVYwAAat49","2025-04-10","2025-04-10 22:41:42.381162+00","2025-04-10 22:41:42.34507+00"
"6374","MOR CIERVO","T1695","Av Siervo de La Nacion 365, Lomas del Valle, 58170 Morelia, Mich.","https://maps.app.goo.gl/67Umaqh8Xn67GY138","2025-04-10","2025-04-10 22:48:46.461362+00","2025-04-10 22:48:46.451969+00"
"6407","MOR SIERVO","T1695","TIENDAS TRES B SA DE CV","TTB040915CY9","2025-04-10","2025-04-10 22:54:56.678546+00","2025-04-10 22:54:56.631649+00"
"6440","MOR SIERVO","T1695","Av Siervo de La Nacion 365, Lomas del Valle, 58170 Morelia, Mich.","https://maps.app.goo.gl/FXrKyhmwreMjbyhXA","2025-04-10","2025-04-10 22:56:08.49085+00","2025-04-10 22:56:08.472617+00"
"6473","MCH SANTA ANA MAYA","T1648","Fco. I. Madero SN, Centro, Revolución, 58900 Santa Ana Maya, Mich.","https://maps.app.goo.gl/zXY2Pj4DNV7spR4d6","2025-04-10","2025-04-10 23:00:37.730544+00","2025-04-10 23:00:37.712792+00"
"6506","MOROLEON","T1964","Elodia Ledezma 344, Los Alamos, 38827 Moroleón, Gto.","https://maps.app.goo.gl/aQLLrLL6vYZBrMhXA","2025-04-10","2025-04-10 23:06:33.480199+00","2025-04-10 23:06:33.358063+00"
"6507","PLAN SEXENAL","T2117","Plan Sexenal 43, Insurgentes, 38830 Moroleón, Gto.","https://maps.app.goo.gl/gqgMd4KSkdhDsSBq7","2025-04-10","2025-04-10 23:09:18.750969+00","2025-04-10 23:09:18.72165+00"
"6539","MOR LAZARO CARDENAS","T2661","Av Lázaro Cárdenas 1772, Chapultepec Sur, 58260 Morelia, Mich.","https://maps.app.goo.gl/JQRD3rmJ3XtAiz6JA","2025-04-14","2025-04-14 18:22:43.23479+00","2025-04-14 18:22:43.227704+00"
"6572","URIANGATO 3","T2343","C. 5 de Mayo 64, Plan de Ayala, 38984 Uriangato, Gto.","https://maps.app.goo.gl/x4Hd4xbSFKMVrFQ66","2025-04-14","2025-04-14 18:33:27.271274+00","2025-04-14 18:33:27.216274+00"
"6605","MOR TENENCIA MORELOS","T3080","C. Calandria 302, Pablo Galeana O las Galeras, 58341 Morelia, Mich.","https://maps.app.goo.gl/e5w3LbAFJ9svYGsD8","2025-04-14","2025-04-14 18:40:20.879523+00","2025-04-14 18:40:20.818129+00"
"6638","MOR LA CONCHA","T3212","Gral. Sostenes Rocha 113, San Pascual, 58337 Morelia, Mich.","https://maps.app.goo.gl/MkQ1f3Mn6MjuaFAM9","2025-04-14","2025-04-14 19:01:58.613436+00","2025-04-14 19:01:58.568723+00"
"6671","MOROLEON 5","T2636","Blvd. Uriangato, Colinas, 38823 Moroleón, Gto.","https://maps.app.goo.gl/4ZwGNyqKhwtSPHfk7","2025-04-15","2025-04-15 16:53:04.793002+00","2025-04-15 16:53:04.708953+00"
"6704","ZINAPECUARO 3","T2741","Lib. Sur 7, Centro, 58930 Centro, Mich.","https://maps.app.goo.gl/XMqLjnHDtMkw3wrU8","2025-04-15","2025-04-15 16:59:22.652273+00","2025-04-15 16:59:22.645073+00"
"6737","MCH BUCARELI","T1681","C. de Bucareli 1475, Eréndira, 58240 Morelia, Mich.","https://maps.app.goo.gl/FYbaSabkTePwfJJM6","2025-04-15","2025-04-15 17:05:56.690338+00","2025-04-15 17:05:56.645921+00"
"6770","MOROLEON 3","T2366","C. 16 de Septiembre 1301, Los Pinos, 38874 Moroleón, Gto.","https://maps.app.goo.gl/x7wqd483TM8Pekpc6","2025-04-15","2025-04-15 17:11:41.940307+00","2025-04-15 17:11:41.903782+00"
"6803","REFUGIO 2","T2703","Calle Centenario Nte. 152, El refugio, 79664 Cdad. Fernández, S.L.P.","https://maps.app.goo.gl/qzYgFaF6a59wQ1hBA","2025-04-16","2025-04-16 19:07:55.095604+00","2025-04-16 19:07:55.076518+00"
"6804","SLP REFUGIO 2","T2703","Calle Centenario Nte. 152, El refugio, 79664 Cdad. Fernández, S.L.P.","https://maps.app.goo.gl/qzYgFaF6a59wQ1hBA","2025-04-16","2025-04-16 19:11:03.3577+00","2025-04-16 19:11:03.346212+00"
"6836","MCH QUERENDARO","T1229","Narciso Mendoza 80, Centro, 58980 Queréndaro, Mich.","https://maps.app.goo.gl/XL5Hb2oaEr6VbzVu5","2025-04-16","2025-04-16 19:17:40.808411+00","2025-04-16 19:17:40.804662+00"
"6869","MOR SANTIAGUITO","T2976","Calle Sierra de Pichataro 510, Santiaguito, 58117 Morelia, Mich.","https://maps.app.goo.gl/psZHCoTKJRtT3nQS7","2025-04-20","2025-04-20 23:22:10.066795+00","2025-04-20 23:22:10.058654+00"
"6902","MOR LA LOMA","T1809","Calandria 90, 58095 Morelia, Mich.","https://maps.app.goo.gl/qdqBE3m5qFW49ELh6","2025-04-20","2025-04-20 23:31:44.641495+00","2025-04-20 23:31:44.633877+00"
"6935","SLP CAMINO REAL","T2161","Cam. Real a Saltillo 631, Tercera Chica 2, 78107 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/2acuW22BcUEXMV7E8","2025-04-20","2025-04-20 23:42:17.095068+00","2025-04-20 23:42:17.084804+00"
"6968","URIANGATO 3","T3243","C. 5 de Mayo 64, Plan de Ayala, 38984 Uriangato, Gto.","https://maps.app.goo.gl/mUfv5iPRDArmgYHf8","2025-04-21","2025-04-21 06:24:30.980006+00","2025-04-21 06:24:30.973787+00"
"7001","SLP PUENTE DEL CARMEN","T2893","Emiliano Zapata #7, puente del Carmen, 79650 Rioverde, S.L.P puente del Carmen, 79650 Rioverde, S.L.P.","https://maps.app.goo.gl/wtqyFWgRkCnkQn638","2025-04-21","2025-04-21 19:25:05.421656+00","2025-04-21 19:25:05.415205+00"
"7034","SLP CD FERNANDEZ","T2618","Flores Magón 104, 79618 Rioverde, S.L.P.","https://maps.app.goo.gl/RcBny1TM6PaMFb3L9","2025-04-21","2025-04-21 19:28:27.127787+00","2025-04-21 19:28:27.078927+00"
"7067","SLP GAMA","T2768","Calle Dr. Ignacio Gama Salcedo 1007, Zona Centro, 79610 Rioverde, S.L.P.","https://maps.app.goo.gl/D93eDJ4HFJGzyT329","2025-04-21","2025-04-21 19:36:45.988499+00","2025-04-21 19:36:45.980693+00"
"7100","CORONEO","T990","Jerecuaro, A Coroneo 32, Centro, 38590 Acámbaro, Gto.","https://maps.app.goo.gl/ix3Z11W2jfre5Jmj9","2025-04-22","2025-04-22 17:49:32.732232+00","2025-04-22 17:49:32.68555+00"
"7133","SILAO BAILE 2","T2932","Raúl Bailleres Pte. 69-79, Centro, 36100 Silao de la Victoria, Gto.","https://maps.app.goo.gl/a2Mts228nnzQiKSt6","2025-04-22","2025-04-22 20:50:54.785414+00","2025-04-22 20:50:54.761777+00"
"7166","SLP PEDRO MORENO","T2324","Pedro Moreno No 720 Barrio de Santiago San Luis Potosi San Luis Potosi 78049","https://maps.app.goo.gl/xFon7aUJVJcvFeGm6","2025-04-23","2025-04-23 20:20:12.713155+00","2025-04-23 20:20:12.685087+00"
"7199","CELAYA EMILIANO","T1430","Tierra y Libertad 213, Emiliano Zapata, 38030 Celaya, Gto.","https://maps.app.goo.gl/ZRQqTy2ps46c1XacA","2025-04-25","2025-04-25 19:53:46.54519+00","2025-04-25 19:53:46.489029+00"
"7232","EZEQUIEL MONTES 5","T3567","Venustiano Carranza 133, Centro, La Bola, 76650 Ezequiel Montes, Qro.","https://maps.app.goo.gl/cqh62zQKH2Mkb15b7","2025-04-28","2025-04-28 17:56:01.760991+00","2025-04-28 17:56:01.70868+00"
"7265","AV TLACOTE","T3568","Av. Tlacote 213, La Capilla, 76177 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/K8AfogabYZzZacbr8","2025-04-28","2025-04-28 18:51:44.851987+00","2025-04-28 18:51:44.839622+00"
"7298","CELAYA VILLA LOS ARCOS","T1467","Villa de las Misiones 124, La Luz Texas, 38096 Celaya, Gto.","https://maps.app.goo.gl/5zUF6SvH9uupYTny7","2025-04-28","2025-04-28 19:38:30.845926+00","2025-04-28 19:38:30.808828+00"
"7331","GEOVILLAS","T3544","Av. de la Luz 1611, Geovillas, 76116 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/8veWDz3d1gHSsmCp7","2025-04-28","2025-04-28 19:51:12.897446+00","2025-04-28 19:51:12.864667+00"
"7364","TULTEPEC 4","T1984","Av. México & Río Bravo, Tulpetlac, 55418 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/rzN3GoS1irM446nh7","2025-04-29","2025-04-29 19:43:22.876118+00","2025-04-29 19:43:22.870813+00"
"7365","TULTEPEC 3","T1984","Av. México & Río Bravo, Tulpetlac, 55418 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/rzN3GoS1irM446nh7","2025-04-29","2025-04-29 19:46:54.038462+00","2025-04-29 19:46:54.033562+00"
"7397","TULTEPEC 2","T942","Zacatecas Manzana 004, Sta Maria Tulpetlac, 55400 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/7XaZsotChzm1zZBQ7","2025-04-29","2025-04-29 19:53:25.234446+00","2025-04-29 19:53:25.230328+00"
"7430","ECA SAN CARLOS","T136","Central SN, San Carlos, 55080 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/cNyjaZgPaPkQYFwC9","2025-04-29","2025-04-29 20:03:44.783246+00","2025-04-29 20:03:44.768518+00"
"7431","ECA EL SANTUARIO","T484","Sinaloa 12, Sta Maria Tulpetlac, 55121 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/oAyW6jVWLHP12ZVaA","2025-04-29","2025-04-29 20:05:54.8074+00","2025-04-29 20:05:54.802589+00"
"7463","HGO GEOVILLAS","T746","Rubí 5, Atempa, 43806 Tizayuca, Hgo.","https://maps.app.goo.gl/fndrsfsaxu3U5nVZ8","2025-04-29","2025-04-29 20:17:55.927918+00","2025-04-29 20:17:55.872338+00"
"7496","TULPETLAC 2","T942","Zacatecas Manzana 004, Sta Maria Tulpetlac, 55400 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/p8jVCHk9BsguZqCh9","2025-04-29","2025-04-29 20:37:03.631701+00","2025-04-29 20:37:03.620948+00"
"7497","TULPETLAC 3","T1984","Av. México & Río Bravo, Tulpetlac, 55418 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/hcnh7fsQyi3UobtQ7","2025-04-29","2025-04-29 20:39:37.234762+00","2025-04-29 20:39:37.220482+00"
"7529","HUANDACAREO","T1659","20 de Noviembre s/n, Centro, 58860 Huandacareo, Mich.","https://maps.app.goo.gl/gyhTmrZrL1gzHt8k6","2025-04-29","2025-04-29 20:47:19.642691+00","2025-04-29 20:47:19.638419+00"
"7562","SOYANIQUILPAN","T1236","Emiliano Zapata Poniente 8-10 Carr. San Francisco Soyaniquilpan- Mex S/N, 54280 San Francisco Soyaniquilpan, Méx.","https://maps.app.goo.gl/k83bT2yKFbhoYd8T9","2025-04-29","2025-04-29 20:58:58.791549+00","2025-04-29 20:58:58.780052+00"
"7563","CEDIS 3B TEPOTZOTLAN",NULL,"Fraccionamiento Hacienda del Sol, El Trebol, 54607 San Sebastián, Méx.","https://maps.app.goo.gl/78c9pm1mD9uKsQn66","2025-04-29","2025-04-29 21:00:55.387912+00","2025-04-29 21:00:55.377721+00"
"7595","CEDIS 3B TEPOZ PARK 3","3","Fraccionamiento Hacienda del Sol, El Trebol, 54607 San Sebastián, Méx.","https://maps.app.goo.gl/78c9pm1mD9uKsQn66","2025-04-29","2025-04-29 21:09:15.237391+00","2025-04-29 21:09:15.180571+00"
"7628","SAN JERONIMO","T1535","La Concha 15, San Jeronimo Xonacahuacan, 55745 Santa María Ajoloapan, Méx.","https://maps.app.goo.gl/nHSNrz4AKoCHTgNE7","2025-04-30","2025-04-30 20:31:45.152943+00","2025-04-30 20:31:45.099508+00"
"7661","SAN JERONIMO 2","T1535","La Concha 15, San Jeronimo Xonacahuacan, 55745 Santa María Ajoloapan, Méx.","https://maps.app.goo.gl/nHSNrz4AKoCHTgNE7","2025-04-30","2025-04-30 20:34:03.367906+00","2025-04-30 20:34:03.363628+00"
"7662","ECA CHICO LAS FLORES","T2757","Av de las flores cerrada de las flores Casi esquina Nicolás Bravo, Bélgica, 55066 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/oDtpjzcf68g7y8HS7","2025-04-30","2025-04-30 20:38:24.840222+00","2025-04-30 20:38:24.792521+00"
"7663","ECA TULPETLAC","T400","Av Chiapas SN, Sta Maria Tulpetlac, 55417 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/8cMfT2QPpJFPigjs9","2025-04-30","2025-04-30 20:44:23.736246+00","2025-04-30 20:44:23.733559+00"
"7694","STA MA. AJOLOAPAN","T626","5 de Mayo # 9, 55679 Santa María Ajoloapan, Méx.","https://maps.app.goo.gl/M9nuFjsV2YYnJzw19","2025-04-30","2025-04-30 20:52:55.898502+00","2025-04-30 20:52:55.891898+00"
"7727","REAL GRANADA","T1635","Algibes 0, 49, 55760 Real Granada, Méx.","https://maps.app.goo.gl/ue8E7KXUSwrj9ofw6","2025-04-30","2025-04-30 21:09:49.758065+00","2025-04-30 21:09:49.689871+00"
"7760","TRAFICO 2","T378","Emiliano Zapata Manzana 012, El Trafico, 54435 Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/LkNTZ82r5bWuZdqy6","2025-05-01","2025-05-02 00:50:12.654983+00","2025-05-02 00:50:12.641555+00"
"7761","TRAFICO","T231","Emiliano Zapata Manzana 003, El Trafico, 54435 Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/Q7imgo9TahznoPM77","2025-05-01","2025-05-02 00:51:53.25487+00","2025-05-02 00:51:53.245324+00"
"7793","RIO PAPALOAPAN","T525","Av. Miguel Hidalgo mz 801 lt 36 y 37, Jardines de Morelos, 55070 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/w79eaAwALV3z5ykx6","2025-05-05","2025-05-05 18:52:09.860389+00","2025-05-05 18:52:09.855657+00"
"7826","LUIS DONALDO","T3309","053, Santo Tomas Chiconautla, 55066 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/5QUV1yTWFBLEqEFP9","2025-05-05","2025-05-05 19:00:52.394682+00","2025-05-05 19:00:52.377358+00"
"7859","JOAQUIN AMARO","T3526","C. Joaquín Amaro, Ojo de Agua, 55767 Ojo de Agua, Méx.","https://maps.app.goo.gl/spUJinAnHkqEbWce7","2025-05-05","2025-05-05 20:35:11.801075+00","2025-05-05 20:35:11.784375+00"
"7892","ECA SAN CRISTOBAL","T1952","General Emiliano Zapata 67, San Cristóbal Centro, 55000 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/ymCd2t7hmudBhKrTA","2025-05-05","2025-05-05 21:21:37.318682+00","2025-05-05 21:21:37.308334+00"
"7925","MOR INDEPENDENCIA","T2621","Defensor de Chapultepec 2061, Fraccionamiento La Aurora, 58149 Morelia, Mich.","https://maps.app.goo.gl/A9FPmPuC3yBojuKX8","2025-05-05","2025-05-05 21:53:18.036908+00","2025-05-05 21:53:18.029213+00"
"7926","MOR LEANDRO VALLE","T3171","Defensor de Chapultepec 2061, Fraccionamiento La Aurora, 58149 Morelia, Mich.","https://maps.app.goo.gl/aQvXmfAwmqxKPWSm6","2025-05-05","2025-05-05 21:54:24.88426+00","2025-05-05 21:54:24.881218+00"
"7958","MONERA","T3441","Av del trabajo Sin número, La Monera, 55025 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/aGo2n1kCgjoctX6q8","2025-05-05","2025-05-05 22:00:36.320911+00","2025-05-05 22:00:36.28363+00"
"7991","HEROES BOSQUES","T2973","Valle San Miguel, 55767 Méx.","https://maps.app.goo.gl/QzAFG3p8LiejxLfn7","2025-05-05","2025-05-05 22:13:16.592156+00","2025-05-05 22:13:16.570391+00"
"8024","SLP HOSPITAL SOLEDAD","t3256","Rosa Mística No106, Rinconada de la Rosa, 78435 Soledad de Graciano Sánchez, S.L.P.","https://maps.app.goo.gl/hTGasijpG9NCZZed9","2025-05-05","2025-05-05 22:25:20.185019+00","2025-05-05 22:25:20.161847+00"
"8057","MOR SAN RAFAEL","T2082","Av Nueva Tepeyac, San Rafael, 58255 Morelia, Mich.","https://maps.app.goo.gl/5LXjrNKeimn6pNsY7","2025-05-05","2025-05-05 22:35:04.991135+00","2025-05-05 22:35:04.977038+00"
"8090","SLP HOSPITAL SOLEDAD","T3256","Rosa Mística No106, Rinconada de la Rosa, 78435 Soledad de Graciano Sánchez, S.L.P.","Rosa Mística No106, Rinconada de la Rosa, 78435 Soledad de Graciano Sánchez, S.L.P.","2025-05-05","2025-05-05 22:49:22.084593+00","2025-05-05 22:49:22.079649+00"
"8123","Tezontepec","T505","Insurgentes 5",NULL,"2025-05-05","2025-05-06 04:53:53.555445+00","2025-05-06 04:53:53.548732+00"
"8156","LOS OLIVOS","T3228","Los Pirules Manzana 028, Villa del Real, 55760 Ojo de Agua, Méx.","https://maps.app.goo.gl/XbQRyk4Fw86EnaX8A","2025-05-06","2025-05-06 18:07:36.060552+00","2025-05-06 18:07:35.995281+00"
"8189","HEROES TIZAYUCA","T949","Blvd. Miguel Hidalgo Y Costilla 8, Los héroes tizayuca, 43803 Tizayuca, Hgo.","https://maps.app.goo.gl/5GKxMinCWjnH3qp17","2025-05-06","2025-05-06 18:16:36.260259+00","2025-05-06 18:16:36.255217+00"
"8222","PS DEL BOSQUE","T3442","Manzana 040, 55767 Ojo de Agua, Méx.","https://maps.app.goo.gl/bmetmZSbev5ntVSz8","2025-05-06","2025-05-06 19:15:39.569945+00","2025-05-06 19:15:39.564155+00"
"8255","HEROES DE SAN PABLO 2","T3173","C. Jerusalem, 55765 Méx.","https://maps.app.goo.gl/Pm8ZR4R8UvqrSYJZA","2025-05-06","2025-05-06 19:21:34.382591+00","2025-05-06 19:21:34.375673+00"
"8288","FERNANDO DE ALBA","T2233","Del Júcar, Gral. Fco. Murguía 23, Ejercito del Trabajo I, 55299 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/m66WJ92GMoBJPzxk6","2025-05-06","2025-05-06 19:33:54.039127+00","2025-05-06 19:33:54.034397+00"
"8321","FERNANDO DE ALBA","T2233","Del Júcar, Gral. Fco. Murguía 23, Ejercito del Trabajo I, 55299 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/t9syaLyF78gGxF8G7","2025-05-06","2025-05-06 19:56:06.156871+00","2025-05-06 19:56:06.151824+00"
"8354","AQUILES SERDAN","T3311","Ignacio Zaragoza 474, Aquiles Serdan, 55075 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/frqUeSQMKhhAcYKJA","2025-05-06","2025-05-06 20:07:09.884063+00","2025-05-06 20:07:09.874721+00"
"8387","FUENTES","T2179","Parque Público, Vía Pública, 43816 Fuentes de Tizayuca, Hgo.","https://maps.app.goo.gl/oZSiJfek6JeiByV66","2025-05-06","2025-05-06 20:40:05.16827+00","2025-05-06 20:40:05.163589+00"
"8388","FUENTES TIZAYUCA","T2179","Parque Público, Vía Pública, 43816 Fuentes de Tizayuca, Hgo.","https://maps.app.goo.gl/oZSiJfek6JeiByV66","2025-05-06","2025-05-06 20:42:50.006972+00","2025-05-06 20:42:50.001831+00"
"8420","SLP MONTECILLOS","T2261","Azteca Sur 301, Azteca Nte., 78310 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/D97R6Xy11dhqDrZt8","2025-05-06","2025-05-06 22:02:49.811858+00","2025-05-06 22:02:49.803779+00"
"8453","SLP CHARCAS","T3521","5 de Mayo, Centro, 78596 Charcas, S.L.P.","https://maps.app.goo.gl/eb7tE9JLvTYdZ7Qp9","2025-05-06","2025-05-06 22:38:54.607014+00","2025-05-06 22:38:54.534809+00"
"8486","VICENTE GUERRERO","T441","1a. Cerrada V. Guerrero Manzana 5 Lote 1, Miguel Hidalgo, 55490 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/e75VNFh75WbZ6fiLA","2025-05-07","2025-05-07 20:49:27.875427+00","2025-05-07 20:49:27.832696+00"
"8519","HUIQUILPAN","T3622","Avenida Hidalgo, esquina con Calle Rayón sin número, Centro San Pedro, 42190 Zapotlán de Juárez, Hgo.","https://maps.app.goo.gl/wB9khaaWUsq8ySZ18","2025-05-07","2025-05-07 20:55:10.054801+00","2025-05-07 20:55:10.049623+00"
"8552","HUMO","T495","Humo Manzana 243 Lote 15-16 y 17, Jardines de Morelos, 55070 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/Ao6gqdyEyqP3pTS76","2025-05-07","2025-05-07 21:25:53.899252+00","2025-05-07 21:25:53.8907+00"
"8585","NARCIZO MENDOZA","T452","Avenida Juan Aldama, Lt. 12 Mz.92, Heroes de la Independencia, 55498 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/287Dzffcf1vrS28P6","2025-05-07","2025-05-07 21:32:31.070055+00","2025-05-07 21:32:31.061919+00"
"8618","ENCINO","T779","Encino 11 Lt 11 Mz 34, Tierra Blanca, 55000 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/Ez8X3VR6HQbVZNGD6","2025-05-07","2025-05-07 21:42:58.366611+00","2025-05-07 21:42:58.361698+00"
"8651","CIRCUNVALACION SUR","T1101","Av. Cvln. Sur 9, Jardines de Casa Nueva, 55430 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/qQkWxQAyYWNmuHV8A","2025-05-07","2025-05-07 21:47:14.243549+00","2025-05-07 21:47:14.204257+00"
"8684","ARGENTINA","T2234","Argentina 135, San Agustin 3ra Secc A, 55130 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/hyMkbBQvyyDcmNtt5","2025-05-07","2025-05-07 21:57:18.74786+00","2025-05-07 21:57:18.697832+00"
"8717","LA PRADERA ECATEPEC","T2202","Insurgente, Manzana 3 lote 9, La Pradera, 55050 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/pahcgA6vCgvJXJTt7","2025-05-07","2025-05-07 22:02:56.64353+00","2025-05-07 22:02:56.636499+00"
"8750","HGO VILLAS DE PACHUCA","T1288","San Antonio, 42111 Pachuca de Soto, Hgo.","https://maps.app.goo.gl/1PndJVovKnyEMBRz8","2025-05-07","2025-05-07 22:13:05.062384+00","2025-05-07 22:13:05.030843+00"
"8783","CAMPIÑA DE ARAGON","T710","Avenida Juan Aldama, Lt. 12 Mz.92, Heroes de la Independencia, 55498 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/KF9g5mXW47aU4Xqd7","2025-05-07","2025-05-07 22:27:18.678459+00","2025-05-07 22:27:18.673257+00"
"8816","EL CHAMIZAL","T1925","Av de los Chopos 789, San Cristóbal, 55024 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/KU6z1Bi2kVK6tEVG8","2025-05-07","2025-05-07 22:33:15.743218+00","2025-05-07 22:33:15.714455+00"
"8849","HACIENDA DE GUADALUPE","T1669","Carr. Federal Pachuca - Mexico 164-Entrada a, Haciendas de Tizayuca, 43810 Hgo.","https://maps.app.goo.gl/cBDcs7J5o2H9jG7o9","2025-05-07","2025-05-07 22:36:43.014736+00","2025-05-07 22:36:43.002636+00"
"8882","SAN GERONIMO 2","T1535","La Concha 15, San Jeronimo Xonacahuacan, 55745 Santa María Ajoloapan, Méx.","https://maps.app.goo.gl/g4KvwNFEpi8uRq9Q8","2025-05-07","2025-05-07 22:40:37.937859+00","2025-05-07 22:40:37.920017+00"
"8915","JARDINES DE MORELOS 2","T513","Jardines de Morelos & Morelos, Jardines de Morelos, 55070 Ecatepec de Morelos, Méx.","https://maps.app.goo.gl/5HtVt93cMCmMo3rY9","2025-05-07","2025-05-07 22:48:14.731653+00","2025-05-07 22:48:14.686387+00"
